train_rmse,valid_rmse
0.04471050243861893,0.05047086903165305
0.04470194670043389,0.05046602488199321
0.04468815529692195,0.05045666794737521
0.04467235405658556,0.05044391748462032
0.04466378314117801,0.05044012118203579
0.0446448294880561,0.05042398318483991
0.04462718638823458,0.0504144990529698
0.04461505298347916,0.0504044078331824
0.04460503294587192,0.05040018585591867
0.04460072475189561,0.05039751283635991
0.0445876221185921,0.05039062606251651
0.04457058997589559,0.05037904610172978
0.04455531148151305,0.0503687051624931
0.0445455908342409,0.05036270356250159
0.04452870038195671,0.05035419075575811
0.04450816348196808,0.05033922697373517
0.04450043325685931,0.05033534631064324
0.04449323585748437,0.0503317614127563
0.04447924780611209,0.05032772323438454
0.04445340808394575,0.05030851515932671
0.04444212740491017,0.05030035895701761
0.04443062623050389,0.05029159368136235
0.04442078481064401,0.05028592649222158
0.04441196425098597,0.05028024637063498
0.0444014673457502,0.05027226442499143
0.0443825697056739,0.05025679545666546
0.04436481727337191,0.05024782643029704
0.04435397094321786,0.05023964352178521
0.044337282831777,0.05022805055288241
0.0443270445621055,0.05022166669190772
0.04432069329802689,0.05021889823624903
0.04430663045170988,0.05020848326827185
0.04429661376756983,0.05020185892215452
0.04428850781517154,0.05019677184553375
0.04427411888939763,0.05018658009435585
0.04425718059887579,0.05017591845798641
0.04424718344123414,0.05017020637151608
0.04422810100223075,0.05015703406803178
0.04421521097150454,0.05015201451174846
0.04419727773980718,0.05013923187790308
0.04418008234851397,0.05012725944992278
0.04417328788633591,0.05012417670825176
0.04416702700219704,0.05012098398910988
0.0441579972089431,0.05011480056402264
0.04414727019898295,0.05010592833005676
0.04413793476639615,0.05010323686717617
0.04412943992012928,0.05009993682579593
0.04411885632968197,0.05009418344879653
0.04411305886587737,0.05009162118039569
0.04410269402570312,0.05008197735222267
0.04409270981348605,0.05007880090245733
0.04407880439031812,0.05006836221480645
0.04405902214727879,0.05005608564214732
0.0440514806923036,0.05005169156511518
0.0440452651769687,0.05005013726461754
0.04403047178081509,0.05003974746351237
0.04401860843922095,0.05003378281234763
0.04400055205962669,0.05002572706982763
0.04399073575898922,0.05002095123022762
0.04397934195303804,0.0500124108958289
0.04396712426811653,0.0500049174518701
0.04395469618311459,0.04999673964706648
0.04394220702376369,0.04999289623984977
0.04392956208513504,0.04998441059967353
0.04391585181262012,0.04997651807930346
0.04390393247713969,0.04997147776288857
0.04389068087201584,0.04996311075466607
0.04388056951675987,0.04995819048236227
0.0438705457468505,0.04995274009919574
0.04385958391462428,0.04994630713923408
0.04385245443473193,0.04994408785862713
0.04383996809442264,0.04993542718345485
0.04382420681775032,0.04992485785437827
0.04380913835870147,0.04991383537176806
0.04380505897176468,0.04991190583263338
0.04379366569276381,0.04990604073405726
0.04377423653777903,0.04989844378914444
0.04376353094847713,0.04989547116260844
0.04375192341453104,0.04988806406493976
0.04374390293864078,0.0498836745131661
0.04373593537149126,0.04987863641261892
0.04372612013022362,0.04987201559508231
0.04371137969769889,0.04986381842565299
0.04370299847906508,0.04985924896686721
0.04369073980504345,0.04985328377722838
0.04368202584041651,0.04984874056512717
0.04367235878369916,0.04984472375667134
0.04366181175474691,0.04983746471914344
0.04364297744302947,0.04982623473285673
0.0436373014513747,0.04982239895195099
0.04362274396266763,0.04981396314318592
0.04361678006765705,0.04981199573445469
0.04360391346870342,0.04980374915632364
0.04358813013887255,0.04979377372210698
0.04357895761393622,0.0497887296730876
0.04357452751455386,0.04978653178061686
0.04356181952936027,0.04977952398117563
0.04355571677493909,0.04977750695459596
0.04354724657443058,0.04977290647221204
0.0435399255585043,0.04976823845337843
0.04353094483440808,0.04976146586597246
0.04351865865567855,0.04975355071923748
0.04351203702831194,0.04974968581259496
0.0435034922529212,0.04974640817472597
0.04349220762576294,0.04973966522392622
0.04348454233017796,0.04973560964100585
0.04347369470107279,0.04973295897080936
0.04346964746788508,0.04973138294391132
0.04346002799835085,0.0497278009851343
0.04344854956509277,0.04972038011325894
0.04344084050554797,0.04971614291772433
0.04342844004757115,0.0497104739710665
0.04341827248057555,0.04970477579596341
0.04340578107090462,0.04969776204928675
0.04339284237316632,0.04968995276091426
0.04338421904845336,0.04968612174798007
0.0433769852718589,0.0496820685765113
0.04336418504497181,0.04967417151813057
0.04335530633183002,0.04966917634104092
0.04334114590237028,0.04966122637589648
0.04333433058544352,0.04965701987753711
0.04331344523369449,0.04964133255320099
0.04330839857077927,0.04963939688865081
0.04329571392192843,0.04963362774191476
0.04327597269640457,0.04962046356241819
0.04326311422532977,0.04961598453723771
0.04325642500385456,0.04961282495092005
0.04324438089592425,0.04960596555487786
0.04323262080895238,0.04959976845809266
0.04322031627121507,0.04959214616020353
0.04321305638625585,0.04958686854239704
0.04320534822056454,0.04958286275207054
0.04319569030215457,0.04957786925330716
0.04318320858114618,0.04957064259344663
0.04316941841043864,0.04956162209941405
0.04315358355185631,0.04955202964170891
0.04314203386384965,0.04954718189921389
0.04313273443543764,0.0495423925421822
0.04312425647947012,0.04953677086623044
0.04311729970196283,0.04953422057747488
0.04310792447101355,0.04952934692415463
0.04310356360529898,0.04952688265322903
0.04308777888750867,0.04951810740143854
0.04307592531426405,0.04951207701453919
0.04306498814552906,0.04950684910934092
0.04305083242938606,0.04949903203552806
0.04304252938896948,0.04949355444839377
0.0430321315672526,0.04948759779356198
0.04301704863852605,0.04948028901221856
0.04300255431003278,0.04947138129817176
0.04299314817687645,0.04946496982591771
0.04298526542893372,0.04945991573692542
0.0429792810389791,0.04945828894265118
0.04297003560290571,0.04945287555120645
0.04295930084737775,0.04944922151764615
0.04295003197002548,0.04944573833616357
0.04294047589216259,0.04944045877023261
0.04293232078451227,0.04944016626685092
0.04292487676472776,0.04943659785512168
0.04291519108721929,0.0494319213352027
0.04290549866825204,0.04942643098697314
0.04289798925347479,0.04942186531945428
0.04288596981528366,0.04941717058318916
0.04287547308709413,0.04941087868961578
0.04286676962610158,0.04940599323765002
0.04286204250630927,0.04940318725285711
0.04285747855102426,0.04940232849086743
0.04285123966507238,0.04940148453397924
0.04283978753177699,0.04939435077313441
0.04282096256040741,0.04938310405608655
0.04281497047865582,0.04938099949685543
0.04280740574531662,0.04937924631211422
0.04279311293108317,0.04937188460176268
0.04278344959264972,0.04936758897945135
0.04277647145996841,0.04936545378726725
0.04276698492650505,0.04936262453872763
0.04275733938152292,0.04935957495887131
0.04275329142532705,0.04935701026674438
0.04273969761105076,0.04934947966388959
0.04272957277518345,0.04934431168563505
0.04272280367478736,0.04934063653719467
0.04271466950900757,0.04933617562348522
0.0427065314549671,0.04933360021854471
0.04269688279390583,0.04932765474584434
0.04268387766925892,0.04932029307048109
0.04267465704192865,0.04931640854431264
0.04266410819911792,0.0493111445254231
0.04265622070328905,0.04930660470190699
0.04263940490119046,0.04930167365759921
0.04263239884805616,0.04929869398084
0.04262693137377958,0.04929650701621779
0.04262021866778426,0.04929421499698509
0.04260917933766473,0.04928910036236168
0.04259493947714069,0.04928097057901867
0.04258402792112122,0.04927599713269714
0.04257545399471337,0.04927179532370566
0.04256057356049023,0.04926158685827148
0.04255459657629457,0.04925846639191788
0.04254882225795579,0.04925651134874404
0.04254430578083145,0.04925474526655089
0.04253725844224956,0.04925327819587776
0.04253053902861516,0.04925221551396863
0.04251682553982312,0.04924456113612213
0.04250745157297221,0.04924077261734677
0.04249926069377138,0.04923656291965661
0.04249467092189414,0.04923411398056907
0.04248143777175188,0.04922581375598579
0.04247694688861937,0.04922462938801852
0.04246434911939437,0.04921956314184606
0.04245693813266651,0.04921578644930796
0.04244891702181847,0.04921416791737242
0.04244312908379883,0.04921132848784236
0.04243774159153693,0.04920923637539844
0.04243205597812962,0.04920637299164814
0.04242150363701053,0.04920090476147337
0.04241380312971655,0.04919772336678346
0.04240933634864198,0.04919595925928058
0.04240317426769709,0.04919252832612982
0.04239643599684709,0.04918880971222664
0.04239312831235286,0.04918675435616961
0.04238465203196613,0.04918196468384662
0.04237739058440154,0.04917864379097621
0.04236805834270184,0.04917456544405992
0.04235494190012473,0.04916713792037168
0.04233893033369297,0.04915965637045606
0.04232240464538803,0.04915020918469709
0.04231627520799155,0.04914828765603389
0.04230572028867036,0.04914223921424598
0.04230037749947795,0.04913955819518973
0.04229258090396809,0.04913568740016967
0.04228722512229145,0.04913243788812489
0.04227620171512018,0.04912629087786535
0.04227190394092243,0.04912489146327887
0.04226542080531195,0.04912301953900002
0.04225995981541742,0.04912040841148847
0.04225612259056231,0.0491196405521702
0.04224821126553251,0.0491155495959654
0.04224183536548634,0.04911238096296863
0.04223126214715156,0.04910856725338422
0.04222354884131622,0.04910454765492624
0.04221255325867238,0.04909909092962302
0.04220584838776452,0.04909580043392146
