address,LATITUDE,LONGITUDE
607 ELIAS ROAD,1.3763894,103.9423999
607 HOUGANG AVENUE 4,1.3743314,103.8878399
607 JURONG WEST STREET 65,1.3380934,103.69937
607 SENJA ROAD,1.3823622,103.7615474
607 WOODLANDS RING ROAD,1.4365994,103.7963497
607 YISHUN STREET 61,1.42141,103.8356197
608 ANG MO KIO AVENUE 5,1.371103,103.8485315
608 BEDOK RESERVOIR ROAD,1.3318917,103.9130849
608 CHOA CHU KANG STREET 62,1.3984846,103.7446801
608 CLEMENTI WEST STREET 1,1.3044802,103.7659885
608 ELIAS ROAD,1.3757166,103.9428143
608 HOUGANG AVENUE 4,1.3708199,103.8853471
608 JURONG WEST STREET 65,1.3380665,103.7001905
608 SENJA ROAD,1.3827624,103.7612349
608 WOODLANDS RING ROAD,1.4361612,103.7965858
608 YISHUN STREET 61,1.4208828,103.8352782
608A TAMPINES NORTH DRIVE 1,1.363089,103.9350412
608B TAMPINES NORTH DRIVE 1,1.3631529,103.9358507
608C TAMPINES NORTH DRIVE 1,1.363089,103.9362661
609 ANG MO KIO AVENUE 4,1.3792926,103.8380289
609 BEDOK RESERVOIR ROAD,1.3318329,103.9131117
609 BUKIT PANJANG RING ROAD,1.3827897,103.7620826
609 CHOA CHU KANG STREET 62,1.3992794,103.7446976
609 CLEMENTI WEST STREET 1,1.3041176,103.7654405
609 ELIAS ROAD,1.3756658,103.9426384
609 HOUGANG AVENUE 8,1.3702357,103.8861457
609 JURONG WEST STREET 65,1.3380172,103.7006298
609 WOODLANDS RING ROAD,1.4359283,103.796202
609 YISHUN STREET 61,1.4206784,103.8359067
609A TAMPINES NORTH DRIVE 1,1.3637801,103.9365144
609B TAMPINES NORTH DRIVE 1,1.3636548,103.9357872
609C TAMPINES NORTH DRIVE 1,1.3636705,103.9364691
609D TAMPINES NORTH DRIVE 1,1.3638787,103.9373786
61 CHAI CHEE ROAD,1.32509,103.9207491
61 CIRCUIT ROAD,1.3257286,103.8872372
61 JALAN TENTERAM,1.3279519,103.8575808
61 LORONG 5 TOA PAYOH,1.3363933,103.852082
61 MARINE DRIVE,1.3030633,103.9087538
61 NEW UPPER CHANGI ROAD,1.3227794,103.940762
61 TELOK BLANGAH HEIGHTS,1.2754727,103.8134715
610 ANG MO KIO AVENUE 4,1.3798338,103.8393673
610 BEDOK RESERVOIR ROAD,1.3308674,103.9122244
610 CHOA CHU KANG STREET 62,1.399391,103.7436797
610 CLEMENTI WEST STREET 1,1.3048536,103.7688074
610 ELIAS ROAD,1.3753622,103.9419958
610 HOUGANG AVENUE 8,1.3703238,103.8851289
610 JURONG WEST STREET 65,1.3382048,103.7009708
610 SENJA ROAD,1.3834645,103.7609141
610 WOODLANDS AVENUE 4,1.4354259,103.7963374
610 YISHUN STREET 61,1.420647,103.8359519
610A TAMPINES NORTH DRIVE 1,1.3644938,103.9367389
610B TAMPINES NORTH DRIVE 1,1.364462,103.9361451
610C TAMPINES NORTH DRIVE 1,1.3644378,103.9353897
611 ANG MO KIO AVENUE 5,1.3711036,103.8485312
611 BEDOK RESERVOIR ROAD,1.3310814,103.9151201
611 BUKIT PANJANG RING ROAD,1.3840843,103.7618156
611 CHOA CHU KANG STREET 62,1.3998258,103.7438205
611 CLEMENTI WEST STREET 1,1.3038638,103.7694894
611 ELIAS ROAD,1.3751472,103.942408
611 HOUGANG AVENUE 8,1.3699793,103.8847387
611 JURONG WEST STREET 65,1.3389633,103.7008385
611 WOODLANDS RING ROAD,1.4354701,103.7969679
611 YISHUN STREET 61,1.4201687,103.8362513
612 ANG MO KIO AVENUE 4,1.3789767,103.8387156
612 BEDOK RESERVOIR ROAD,1.3316626,103.9158949
612 CHOA CHU KANG STREET 62,1.4000875,103.7443235
612 CLEMENTI WEST STREET 1,1.303383,103.7683654
612 ELIAS ROAD,1.3747184,103.9420154
612 HOUGANG AVENUE 8,1.369387,103.8853286
612 JURONG WEST STREET 65,1.339184,103.7008177
612 SENJA ROAD,1.3839747,103.7611813
612 WOODLANDS AVENUE 4,1.4351338,103.7966438
612 YISHUN STREET 61,1.4204114,103.8357062
612A PUNGGOL DRIVE,1.4042755,103.9092786
612A TAMPINES NORTH DRIVE 1,1.3653297,103.9349904
612B PUNGGOL DRIVE,1.4049717,103.9082232
612B TAMPINES NORTH DRIVE 1,1.3652783,103.9354607
612C PUNGGOL DRIVE,1.4052155,103.9078921
612D PUNGGOL DRIVE,1.4047151,103.9076226
613 ANG MO KIO AVENUE 4,1.3785927,103.8393643
613 BEDOK RESERVOIR ROAD,1.3318912,103.9169623
613 BUKIT PANJANG RING ROAD,1.384466,103.7620231
613 CHOA CHU KANG STREET 62,1.4004108,103.7446099
613 CLEMENTI WEST STREET 1,1.3035575,103.7676584
613 ELIAS ROAD,1.3751509,103.9413773
613 HOUGANG AVENUE 8,1.3696351,103.8847027
613 JURONG WEST STREET 62,1.3399047,103.7006607
613 WOODLANDS AVENUE 4,1.4343559,103.7968812
613 YISHUN STREET 61,1.4200122,103.8353094
613A BEDOK RESERVOIR ROAD,1.332799,103.9175485
613A PUNGGOL DRIVE,1.4044996,103.9079287
613A TAMPINES NORTH DRIVE 1,1.3657989,103.9351508
613B BEDOK RESERVOIR ROAD,1.3328912,103.9182213
613B PUNGGOL DRIVE,1.4041997,103.9083254
613B TAMPINES NORTH DRIVE 1,1.366224,103.9358545
613C PUNGGOL DRIVE,1.4041595,103.9085298
613D PUNGGOL DRIVE,1.4039065,103.9088445
614 ANG MO KIO AVENUE 4,1.3781117,103.8393776
614 BEDOK RESERVOIR ROAD,1.3324563,103.9167101
614 CHOA CHU KANG STREET 62,1.4009642,103.7438951
614 ELIAS ROAD,1.3758527,103.9414772
614 HOUGANG AVENUE 8,1.3689878,103.8847979
614 SENJA ROAD,1.384519,103.7609138
614 WOODLANDS AVENUE 4,1.4346616,103.796226
614 YISHUN STREET 61,1.4198251,103.8360533
614A EDGEFIELD PLAINS,1.403586,103.9093247
614A TAMPINES NORTH DRIVE 1,1.3649426,103.936548
614B EDGEFIELD PLAINS,1.4029139,103.9101698
614B TAMPINES NORTH DRIVE 1,1.3649058,103.9358031
615 ANG MO KIO AVENUE 4,1.3777243,103.8391521
615 BEDOK RESERVOIR ROAD,1.33237,103.9158566
615 BUKIT PANJANG RING ROAD,1.3851604,103.7623852
615 CHOA CHU KANG STREET 62,1.4007325,103.7450431
615 ELIAS ROAD,1.3764742,103.9416585
615 HOUGANG AVENUE 8,1.3686852,103.8847882
615 WOODLANDS AVENUE 4,1.4340498,103.7966662
615 YISHUN RING ROAD,1.4196222,103.8354881
615A EDGEFIELD PLAINS,1.4040435,103.9095969
615B EDGEFIELD PLAINS,1.4037403,103.9098903
615C EDGEFIELD PLAINS,1.402984,103.910174
616 ANG MO KIO AVENUE 4,1.3775447,103.8385386
616 BEDOK RESERVOIR ROAD,1.3317432,103.9148435
616 CHOA CHU KANG STREET 62,1.3996494,103.7447839
616 HOUGANG AVENUE 8,1.3688576,103.8837205
616 SENJA ROAD,1.384942,103.761092
616 WOODLANDS AVENUE 4,1.4344796,103.795569
616 YISHUN RING ROAD,1.4196284,103.8348968
617 ANG MO KIO AVENUE 4,1.3777984,103.8379821
617 BEDOK RESERVOIR ROAD,1.3332177,103.9165004
617 BUKIT PANJANG RING ROAD,1.3855749,103.7626502
617 CHOA CHU KANG NORTH 7,1.4004837,103.746331
617 HOUGANG AVENUE 8,1.3694206,103.8836928
617 JURONG WEST STREET 65,1.3409381,103.7005234
617 WOODLANDS AVENUE 4,1.4338649,103.795751
617 YISHUN RING ROAD,1.4192996,103.8353252
617A PUNGGOL DRIVE,1.4023088,103.9118396
617B PUNGGOL DRIVE,1.4021607,103.9121513
617C PUNGGOL DRIVE,1.4018427,103.9122285
617D PUNGGOL DRIVE,1.401737,103.9127976
618 ANG MO KIO AVENUE 4,1.378096,103.838334
618 BEDOK RESERVOIR ROAD,1.333096,103.917024
618 CHOA CHU KANG NORTH 7,1.4003563,103.7469733
618 HOUGANG AVENUE 8,1.3695575,103.8841376
618 JURONG WEST STREET 65,1.3415517,103.7004068
618 SENJA ROAD,1.3853933,103.761289
618 WOODLANDS AVENUE 4,1.433658,103.7966943
618 YISHUN RING ROAD,1.4187197,103.8356603
618A PUNGGOL DRIVE,1.4016915,103.9130242
618B PUNGGOL DRIVE,1.4020398,103.9112921
618C PUNGGOL DRIVE,1.4016853,103.9118168
618D PUNGGOL DRIVE,1.4020592,103.9113816
619 ANG MO KIO AVENUE 4,1.3786652,103.8389466
619 BEDOK RESERVOIR ROAD,1.3334879,103.9175397
619 BUKIT PANJANG RING ROAD,1.3858804,103.7623324
619 CHOA CHU KANG NORTH 7,1.4002854,103.7475664
619 HOUGANG AVENUE 8,1.36987,103.883704
619 JURONG WEST STREET 65,1.3413873,103.6998224
619 WOODLANDS DRIVE 52,1.4279613,103.7941233
619 YISHUN RING ROAD,1.4191455,103.8349084
619A PUNGGOL DRIVE,1.4027582,103.9113121
619B PUNGGOL DRIVE,1.4029937,103.9109449
619C PUNGGOL DRIVE,1.4024792,103.9107021
619D PUNGGOL DRIVE,1.4021459,103.9111893
61A STRATHMORE AVENUE,1.2938384,103.8115052
61B STRATHMORE AVENUE,1.2938554,103.8116081
61C STRATHMORE AVENUE,1.2942842,103.8122033
62 CHAI CHEE ROAD,1.3255633,103.9211457
62 CIRCUIT ROAD,1.3263542,103.8871144
62 DAKOTA CRESCENT,1.3080462,103.8880932
62 JALAN MA'MOR,1.3281908,103.8576954
62 LORONG 4 TOA PAYOH,1.3362924,103.8515148
62 MARINE DRIVE,1.3026681,103.909057
62 NEW UPPER CHANGI ROAD,1.3233448,103.9400205
62 TEBAN GARDENS ROAD,1.3215765,103.7393319
62 TELOK BLANGAH HEIGHTS,1.2753463,103.8111461
620 ANG MO KIO AVENUE 9,1.3825065,103.8395706
620 BEDOK RESERVOIR ROAD,1.3342894,103.9175326
620 BUKIT BATOK CENTRAL,1.3497471,103.7483194
620 BUKIT PANJANG RING ROAD,1.3851604,103.7623852
620 CHOA CHU KANG STREET 62,1.3997888,103.7471817
620 HOUGANG AVENUE 8,1.3702072,103.8837245
620 JURONG WEST STREET 65,1.3414615,103.6993861
620 WOODLANDS DRIVE 52,1.4334868,103.7987999
620 YISHUN RING ROAD,1.4187864,103.8345253
621 ANG MO KIO AVENUE 9,1.3825365,103.8406485
621 BEDOK RESERVOIR ROAD,1.3346146,103.9167618
621 BUKIT BATOK CENTRAL,1.3502455,103.7483233
621 CHOA CHU KANG STREET 62,1.4000251,103.7461197
621 HOUGANG AVENUE 8,1.3701373,103.8831717
621 JURONG WEST STREET 65,1.3410276,103.6995726
621 SENJA ROAD,1.3861669,103.7627949
621 WOODLANDS DRIVE 52,1.434061,103.7980728
621 YISHUN RING ROAD,1.4186676,103.8349983
622 ANG MO KIO AVENUE 9,1.3821908,103.8397861
622 BEDOK RESERVOIR ROAD,1.3341051,103.9164103
622 BUKIT BATOK CENTRAL,1.350709,103.7485043
622 HOUGANG AVENUE 8,1.3702112,103.8828481
622 JURONG WEST STREET 61,1.3410799,103.7008568
622 SENJA ROAD,1.3859009,103.7612671
622 WOODLANDS DRIVE 52,1.4341476,103.7986148
622 YISHUN RING ROAD,1.4183248,103.8350062
622A PUNGGOL CENTRAL,1.4000291,103.9110395
622B PUNGGOL CENTRAL,1.4003079,103.9106567
622C PUNGGOL CENTRAL,1.4007295,103.910797
623 ANG MO KIO AVENUE 9,1.3826974,103.8408731
623 BEDOK RESERVOIR ROAD,1.3336446,103.9167491
623 BUKIT BATOK CENTRAL,1.3508997,103.7494216
623 HOUGANG AVENUE 8,1.3705978,103.8821898
623 JURONG WEST STREET 61,1.3403882,103.6983973
623 SENJA ROAD,1.3863386,103.7622833
623 WOODLANDS DRIVE 52,1.4346668,103.7990971
623A PUNGGOL CENTRAL,1.3994754,103.911712
623B PUNGGOL CENTRAL,1.3994551,103.911738
623C PUNGGOL CENTRAL,1.3997355,103.91145
624 ANG MO KIO AVENUE 4,1.3815559,103.8400457
624 BEDOK RESERVOIR ROAD,1.3342853,103.916363
624 BUKIT BATOK CENTRAL,1.3513235,103.7495015
624 HOUGANG AVENUE 8,1.3702234,103.8822774
624 JURONG WEST STREET 61,1.3409511,103.6976339
624 SENJA ROAD,1.3861835,103.7618116
624 YISHUN RING ROAD,1.417779,103.8350761
624A PUNGGOL CENTRAL,1.4008238,103.911253
624A WOODLANDS DRIVE 52,1.4341745,103.7996596
624B PUNGGOL CENTRAL,1.4007425,103.9116169
624B WOODLANDS DRIVE 52,1.4341733,103.799801
624C PUNGGOL CENTRAL,1.4001426,103.9123374
625 ANG MO KIO AVENUE 9,1.382257,103.8411618
625 BEDOK RESERVOIR ROAD,1.3339368,103.9160824
625 BUKIT BATOK CENTRAL,1.3514855,103.7486968
625 CHOA CHU KANG STREET 62,1.3986727,103.7460623
625 HOUGANG AVENUE 8,1.3701128,103.8816738
625 JURONG WEST STREET 61,1.3414394,103.6988647
625 SENJA ROAD,1.3863644,103.7607882
625 YISHUN STREET 61,1.4180967,103.836199
625A WOODLANDS DRIVE 52,1.4337975,103.7997119
625B WOODLANDS DRIVE 52,1.4335068,103.8001672
626 BEDOK RESERVOIR ROAD,1.3343558,103.9156678
626 BUKIT BATOK CENTRAL,1.3517886,103.749027
626 CHOA CHU KANG STREET 62,1.398317,103.7458782
626 HOUGANG AVENUE 8,1.3698138,103.8819759
626 JURONG WEST STREET 65,1.3418396,103.698404
626 PASIR RIS DRIVE 3,1.3798285,103.9409506
626 SENJA ROAD,1.3855842,103.7598432
626 WOODLANDS AVENUE 6,1.4336574,103.8005565
626 YISHUN STREET 61,1.4174751,103.8358206
627 ANG MO KIO AVENUE 9,1.3818784,103.841371
627 BEDOK RESERVOIR ROAD,1.3340729,103.9155319
627 BUKIT BATOK CENTRAL,1.3515003,103.7502033
627 CHOA CHU KANG STREET 62,1.3979365,103.7460113
627 HOUGANG AVENUE 8,1.3692612,103.8818192
627 JURONG WEST STREET 65,1.341998,103.6989239
627 PASIR RIS DRIVE 3,1.3794343,103.9408693
627 SENJA ROAD,1.3856534,103.759187
627 WOODLANDS AVENUE 6,1.4336522,103.8010537
627 YISHUN STREET 61,1.4176218,103.836797
628 BEDOK RESERVOIR ROAD,1.334941,103.9149489
628 BUKIT BATOK CENTRAL,1.3516684,103.7496008
628 HOUGANG AVENUE 8,1.3695593,103.8805399
628 JURONG WEST STREET 65,1.3421868,103.6993326
628 PASIR RIS DRIVE 3,1.3793721,103.940888
628 YISHUN STREET 61,1.4180152,103.8369398
628A WOODLANDS RING ROAD,1.4347612,103.8009059
628B WOODLANDS RING ROAD,1.4341305,103.8005414
629 ANG MO KIO AVENUE 4,1.3801351,103.8404202
629 BEDOK RESERVOIR ROAD,1.3345534,103.9145307
629 HOUGANG AVENUE 8,1.3699228,103.8809612
629 JURONG WEST STREET 65,1.3425341,103.6996737
629 PASIR RIS DRIVE 3,1.3789166,103.9406594
629 SENJA ROAD,1.3866632,103.7592142
629 WOODLANDS RING ROAD,1.4342599,103.801257
629 YISHUN STREET 61,1.4184044,103.8377348
62A STRATHMORE AVENUE,1.2943621,103.8113772
62B STRATHMORE AVENUE,1.2945076,103.8110276
63 CHAI CHEE ROAD,1.3260946,103.9214803
63 CIRCUIT ROAD,1.3265119,103.8866324
63 JALAN MA'MOR,1.328631,103.8575168
63 KALLANG BAHRU,1.3210265,103.8683188
63 MARINE DRIVE,1.3023268,103.9090892
63 NEW UPPER CHANGI ROAD,1.3237911,103.9399475
63 SIMS PLACE,1.3165942,103.8795468
63 TEBAN GARDENS ROAD,1.3210962,103.739539
63 TELOK BLANGAH HEIGHTS,1.2748405,103.8108478
630 ANG MO KIO AVENUE 4,1.3803737,103.8408926
630 HOUGANG AVENUE 8,1.3704562,103.8812976
630 JURONG WEST STREET 65,1.3426765,103.7002146
630 PASIR RIS DRIVE 3,1.3783169,103.9411598
630 SENJA ROAD,1.3860465,103.758949
630 WOODLANDS RING ROAD,1.4346357,103.8015014
630 YISHUN STREET 61,1.4179825,103.8377934
631 ANG MO KIO AVENUE 4,1.3711075,103.8485293
631 BEDOK RESERVOIR ROAD,1.3334554,103.9147616
631 CHOA CHU KANG NORTH 6,1.3966247,103.7480418
631 HOUGANG AVENUE 8,1.3707045,103.8815161
631 JURONG WEST STREET 65,1.3435825,103.7002748
631 PASIR RIS DRIVE 3,1.3789831,103.9401988
631 SENJA ROAD,1.3866054,103.760652
631 WOODLANDS RING ROAD,1.4354542,103.8014242
631 YISHUN STREET 61,1.4184193,103.8383369
632 ANG MO KIO AVENUE 4,1.3799713,103.8414326
632 BEDOK RESERVOIR ROAD,1.3325441,103.9142916
632 CHOA CHU KANG NORTH 6,1.3967211,103.7485994
632 HOUGANG AVENUE 8,1.3706174,103.8807217
632 JURONG WEST STREET 65,1.3438879,103.6997938
632 PASIR RIS DRIVE 3,1.3786825,103.9398456
632 VEERASAMY ROAD,1.3061208,103.8546216
632 WOODLANDS RING ROAD,1.4358749,103.8018017
632 YISHUN STREET 61,1.4183789,103.8388309
632A PUNGGOL DRIVE,1.4007124,103.9133725
632B PUNGGOL DRIVE,1.40083,103.913163
632C PUNGGOL DRIVE,1.4008985,103.9131529
633 ANG MO KIO AVENUE 6,1.3711079,103.8485291
633 BEDOK RESERVOIR ROAD,1.3306186,103.9054417
633 CHOA CHU KANG NORTH 6,1.3967299,103.7492441
633 HOUGANG AVENUE 8,1.3698604,103.8792458
633 JURONG WEST STREET 65,1.3435001,103.6993125
633 PASIR RIS DRIVE 3,1.3780547,103.9407067
633 VEERASAMY ROAD,1.305973,103.8549512
633 WOODLANDS RING ROAD,1.4358733,103.8025061
633 YISHUN STREET 61,1.4185572,103.8397861
633A PUNGGOL DRIVE,1.4013224,103.9132045
633A SENJA ROAD,1.3855567,103.7583284
633A YISHUN STREET 61,1.419139,103.8397899
633B PUNGGOL DRIVE,1.401289,103.9134393
633B SENJA ROAD,1.3852027,103.7585682
633C SENJA ROAD,1.3845911,103.7596128
633D SENJA ROAD,1.3846692,103.7596058
634 ANG MO KIO AVENUE 6,1.371108,103.848529
634 BEDOK RESERVOIR ROAD,1.3302701,103.9048557
634 CHOA CHU KANG NORTH 6,1.3966193,103.7498396
634 HOUGANG AVENUE 8,1.3700555,103.8784239
634 JURONG WEST STREET 65,1.3430992,103.6988796
634 PASIR RIS DRIVE 1,1.3777815,103.9404575
634 VEERASAMY ROAD,1.3061183,103.8551508
634 WOODLANDS RING ROAD,1.4362254,103.8029256
634 YISHUN STREET 61,1.4187271,103.838721
634A SENJA ROAD,1.3858012,103.757837
634B SENJA ROAD,1.3862114,103.7582456
635 ANG MO KIO AVENUE 6,1.3711082,103.8485289
635 BEDOK RESERVOIR ROAD,1.3307851,103.9048805
635 CHOA CHU KANG NORTH 6,1.3965518,103.7495894
635 HOUGANG AVENUE 8,1.3702346,103.8791035
635 JURONG WEST STREET 65,1.3425293,103.698091
635 PASIR RIS DRIVE 1,1.3774138,103.9403304
635 VEERASAMY ROAD,1.3067087,103.855208
635 WOODLANDS RING ROAD,1.43651,103.8022677
635 YISHUN STREET 61,1.4191791,103.8389712
635A PUNGGOL DRIVE,1.4010648,103.9138481
635A SENJA ROAD,1.3867916,103.7573015
635B PUNGGOL DRIVE,1.4008751,103.9139912
635B SENJA ROAD,1.3867799,103.7572993
635C PUNGGOL DRIVE,1.4007777,103.9142614
636 ANG MO KIO AVENUE 6,1.3711084,103.8485288
636 BEDOK RESERVOIR ROAD,1.3311648,103.9045882
636 CHOA CHU KANG NORTH 6,1.3972853,103.7490919
636 HOUGANG AVENUE 8,1.3706579,103.8791916
636 JURONG WEST STREET 65,1.3421924,103.6979717
636 PASIR RIS DRIVE 1,1.3768969,103.9409156
636 VEERASAMY ROAD,1.306385,103.8554151
636 WOODLANDS RING ROAD,1.4368896,103.8027374
636 YISHUN STREET 61,1.4197521,103.8393106
636A PUNGGOL DRIVE,1.4002426,103.9139324
636A SENJA ROAD,1.3869507,103.7585246
636A YISHUN STREET 61,1.4195347,103.8396209
636B PUNGGOL DRIVE,1.4004868,103.9137415
636B SENJA ROAD,1.3875128,103.7584706
636C SENJA ROAD,1.3873044,103.7590221
637 ANG MO KIO AVENUE 6,1.3711086,103.8485288
637 BEDOK RESERVOIR ROAD,1.3312106,103.9038609
637 CHOA CHU KANG NORTH 6,1.3973265,103.7482394
637 HOUGANG AVENUE 8,1.3710006,103.8793071
637 JURONG WEST STREET 61,1.3432837,103.7007216
637 PASIR RIS DRIVE 1,1.3767685,103.9403428
637 VEERASAMY ROAD,1.3069042,103.8557291
637 WOODLANDS RING ROAD,1.4373243,103.8025821
637 YISHUN STREET 61,1.42009,103.8391866
637A PUNGGOL DRIVE,1.399548,103.9145375
637A YISHUN STREET 61,1.4204642,103.8392381
637B PUNGGOL DRIVE,1.3994472,103.9149133
637C PUNGGOL DRIVE,1.3992521,103.9151783
637D PUNGGOL DRIVE,1.3990942,103.9154935
638 ANG MO KIO AVENUE 6,1.3711088,103.8485287
638 BEDOK RESERVOIR ROAD,1.3316029,103.9042391
638 CHOA CHU KANG STREET 64,1.3977892,103.7483639
638 HOUGANG AVENUE 8,1.3708698,103.8786838
638 PASIR RIS DRIVE 1,1.3762891,103.940948
638 WOODLANDS RING ROAD,1.4372038,103.8032341
638 YISHUN STREET 61,1.4202494,103.8385496
638A PUNGGOL DRIVE,1.4000986,103.91494
638B PUNGGOL DRIVE,1.3999676,103.9152164
638C PUNGGOL DRIVE,1.3997402,103.9155443
639 ANG MO KIO AVENUE 6,1.371109,103.8485286
639 BEDOK RESERVOIR ROAD,1.3317505,103.9046597
639 BUKIT BATOK CENTRAL,1.3493051,103.7519411
639 CHOA CHU KANG STREET 64,1.3978022,103.7489874
639 HOUGANG AVENUE 8,1.3707032,103.8798373
639 JURONG WEST STREET 61,1.3433395,103.7007826
639 PASIR RIS DRIVE 1,1.3767232,103.9398882
639 ROWELL ROAD,1.3077844,103.8552398
639 WOODLANDS RING ROAD,1.4375081,103.8030797
639 YISHUN STREET 61,1.4205582,103.8384236
63A LENGKOK BAHRU,1.2893675,103.8154509
63B LENGKOK BAHRU,1.2893639,103.8155303
64 CIRCUIT ROAD,1.3269922,103.8870741
64 JALAN MA'MOR,1.3285991,103.8578864
64 KALLANG BAHRU,1.3203667,103.8684124
64 MARINE DRIVE,1.301955,103.9091743
64 NEW UPPER CHANGI ROAD,1.3242566,103.9398402
64 TEBAN GARDENS ROAD,1.3214847,103.7398196
64 TELOK BLANGAH DRIVE,1.2746237,103.8105078
640 ANG MO KIO AVENUE 6,1.3711092,103.8485285
640 BEDOK RESERVOIR ROAD,1.3321684,103.9049576
640 CHOA CHU KANG STREET 64,1.3978148,103.7496018
640 HOUGANG AVENUE 8,1.3713545,103.8797383
640 JURONG WEST STREET 61,1.3401862,103.6966321
640 PASIR RIS DRIVE 1,1.3757003,103.9405068
640 ROWELL ROAD,1.3077421,103.8547279
640 WOODLANDS RING ROAD,1.438296,103.8025825
640 YISHUN STREET 61,1.4211301,103.8388803
640A YISHUN STREET 61,1.420917,103.83911
641 BEDOK RESERVOIR ROAD,1.3318438,103.9052747
641 CHOA CHU KANG STREET 64,1.3983683,103.7498393
641 HOUGANG AVENUE 8,1.3707983,103.8802356
641 JURONG WEST STREET 61,1.3406988,103.6960683
641 PASIR RIS DRIVE 1,1.3764645,103.9395613
641 ROWELL ROAD,1.3082742,103.8551503
641 YISHUN STREET 61,1.4207918,103.8381661
641A PUNGGOL DRIVE,1.3985551,103.9170179
641B PUNGGOL DRIVE,1.3988567,103.9167716
641C PUNGGOL DRIVE,1.399065,103.9164653
642 ANG MO KIO AVENUE 5,1.3711096,103.8485283
642 BEDOK RESERVOIR ROAD,1.3314261,103.9056103
642 BUKIT BATOK CENTRAL,1.3488198,103.7519782
642 CHOA CHU KANG STREET 64,1.3984728,103.7491764
642 HOUGANG AVENUE 8,1.3717268,103.8799078
642 JURONG WEST STREET 61,1.3434179,103.70087
642 PASIR RIS DRIVE 10,1.3775953,103.9382283
642 ROWELL ROAD,1.3077375,103.8564335
642 YISHUN STREET 61,1.4209498,103.8374425
642A PUNGGOL DRIVE,1.398251,103.916706
642B PUNGGOL DRIVE,1.3983563,103.9163717
642C PUNGGOL DRIVE,1.3986239,103.916164
642D PUNGGOL DRIVE,1.3990659,103.9162116
643 ANG MO KIO AVENUE 5,1.3711098,103.8485282
643 BEDOK RESERVOIR ROAD,1.3308318,103.9057305
643 CHOA CHU KANG STREET 64,1.3986313,103.7486049
643 HOUGANG AVENUE 8,1.3715787,103.8806208
643 JURONG WEST STREET 61,1.3392831,103.6957462
643 PASIR RIS DRIVE 10,1.3777223,103.9381007
643 PUNGGOL CENTRAL,1.3973637,103.9160069
643 WOODLANDS RING ROAD,1.4376879,103.8015772
643 YISHUN STREET 61,1.421328,103.8376396
644 ANG MO KIO AVENUE 4,1.3790995,103.8407101
644 BEDOK RESERVOIR ROAD,1.3308521,103.9055266
644 HOUGANG AVENUE 8,1.3714488,103.8813248
644 JURONG WEST STREET 61,1.3434693,103.7009755
644 PASIR RIS DRIVE 10,1.3781338,103.9375592
644 WOODLANDS RING ROAD,1.4369599,103.8015954
644 YISHUN STREET 61,1.4217017,103.8374456
645 HOUGANG AVENUE 8,1.3717753,103.8814553
645 JALAN TENAGA,1.3316369,103.9066674
645 JURONG WEST STREET 61,1.3391261,103.696492
645 PASIR RIS DRIVE 10,1.3784603,103.9383025
645 PUNGGOL CENTRAL,1.3978246,103.9162184
645 WOODLANDS RING ROAD,1.4370429,103.8009255
645 YISHUN STREET 61,1.4219089,103.8382022
646 ANG MO KIO AVENUE 6,1.3711104,103.8485279
646 HOUGANG AVENUE 8,1.3718424,103.8807507
646 JALAN TENAGA,1.3312705,103.9062823
646 JURONG WEST STREET 61,1.3435079,103.7010873
646 PASIR RIS DRIVE 10,1.3781132,103.9382072
646 PUNGGOL CENTRAL,1.3982261,103.9157261
646 WOODLANDS RING ROAD,1.4375413,103.8004007
646 YISHUN STREET 61,1.4221239,103.8378093
647 HOUGANG AVENUE 8,1.3719666,103.8804325
647 JALAN TENAGA,1.3318432,103.9056309
647 JURONG WEST STREET 61,1.3435185,103.7011454
647 PASIR RIS DRIVE 10,1.3785688,103.9390026
647 PUNGGOL CENTRAL,1.3980269,103.9154088
647 WOODLANDS RING ROAD,1.4379559,103.8009614
647 YISHUN STREET 61,1.4223633,103.8371698
648 ANG MO KIO AVENUE 5,1.3711108,103.8485277
648 HOUGANG AVENUE 8,1.372138,103.8797828
648 JALAN TENAGA,1.3324747,103.9055232
648 PASIR RIS DRIVE 10,1.3786882,103.9388938
648 PUNGGOL CENTRAL,1.3976545,103.9151359
648 WOODLANDS RING ROAD,1.438217,103.8014651
648A JURONG WEST STREET 61,1.3435289,103.7012036
648B JURONG WEST STREET 61,1.3384719,103.6980809
648C JURONG WEST STREET 61,1.3390153,103.6978822
648D JURONG WEST STREET 61,1.3393597,103.6977364
649 ANG MO KIO AVENUE 5,1.3711109,103.8485276
649 HOUGANG AVENUE 8,1.3723818,103.8805319
649 JALAN TENAGA,1.3326194,103.9061595
649 PASIR RIS DRIVE 10,1.3785064,103.9384609
649 PUNGGOL CENTRAL,1.3974033,103.914697
649 WOODLANDS RING ROAD,1.4388759,103.8010042
649A JURONG WEST STREET 61,1.3383161,103.6971954
649B JURONG WEST STREET 61,1.338035,103.6982479
65 CIRCUIT ROAD,1.3274114,103.887192
65 JALAN MA'MOR,1.3283834,103.8577236
65 KALLANG BAHRU,1.3198493,103.8684101
65 MARINE DRIVE,1.3034312,103.9097617
65 NEW UPPER CHANGI ROAD,1.3246828,103.9397357
65 TEBAN GARDENS ROAD,1.3219234,103.7393029
